,location,coordinate,,,,
6817,"52-H, Van Kinsbergenstraat, De Baarsjes, West, Amsterdam, Noord-Holland, Nederland, 1057 PS, Nederland","(52.3687858, 4.8594232)",,,,
6818,"2, Noorderkerkstraat, Jordaan, Centrum, Amsterdam, Noord-Holland, Nederland, 1015 NB, Nederland","(52.3801709, 4.8857981)",,,,
6819,"270-H, Govert Flinckstraat, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1073 CG, Nederland","(52.3556974, 4.896585)",,,,
6820,"339-4, Overtoom, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 JM, Nederland","(52.3597778, 4.8641744)",,,,
6821,"23, Lampongstraat, Indische Buurt, Oost, Amsterdam, Noord-Holland, Nederland, 1094 AS, Nederland","(52.3650472, 4.9378728)",,,,
6822,"Ambonplein, Indische Buurt, Oost, Amsterdam, Noord-Holland, Nederland, 1094 RA, Nederland","(52.3596965, 4.937225054480531)",,,,
6823,"Chinatown, Zeedijk, Chinatown, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 AR, Nederland","(52.37333925, 4.900634207974797)",,,,
6824,"38, Eensgevonden, E-buurt, Zuidoost, Amsterdam, Noord-Holland, Nederland, 1103 BA, Nederland","(52.3265168, 4.9669177)",,,,
6825,"24-H, Jacob van Lennepstraat, Kinkerbuurt, Van Lennepbuurt, West, Amsterdam, Noord-Holland, Nederland, 1053 HJ, Nederland","(52.3669596, 4.8753324)",,,,
6826,"Hillegomstraat, Hoofddorperpleinbuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1058 TC, Nederland","(52.3518688, 4.84832898125)",,,,
6827,"Kop van Jut, Kinkerbuurt, De Baarsjes, West, Amsterdam, Noord-Holland, Nederland, 1051 NL, Nederland","(52.373192, 4.8673349)",,,,
6828,"31D, Anjeliersstraat, Jordaan, Centrum, Amsterdam, Noord-Holland, Nederland, 1015 ND, Nederland","(52.3780282, 4.8849559)",,,,
6829,"20-2, Gravenstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 NM, Nederland","(52.374302, 4.8921789)",,,,
6830,"Grachtengordel van Amsterdam, Nassaukade, Staatsliedenbuurt, West, Amsterdam, Noord-Holland, Nederland, 1052 CH, Nederland","(52.37197895, 4.884726800042784)",,,,
6831,"Niersstraat, Scheldebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1078 VG, Nederland","(52.34305195, 4.895264083019251)",,,,
6832,"198-3, Rooseveltlaan, Scheldebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1078 NW, Nederland","(52.3431575, 4.896034)",,,,
6833,"2-1, J.J. Cremerstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 TD, Nederland","(52.3601857, 4.8577056)",,,,
6834,"Surinameplein, West, Amsterdam, Noord-Holland, Nederland, 1058 GM, Nederland","(52.35815919727262, 4.851673911158186)",,,,
6835,"215-3, Rijnstraat, Rijnbuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1079 HG, Nederland","(52.3415682, 4.9072918)",,,,
6836,"120C, Jacob van Lennepstraat, Kinkerbuurt, Borgerbuurt, West, Amsterdam, Noord-Holland, Nederland, 1053 JR, Nederland","(52.3652977, 4.8693758)",,,,
6837,"17, Teylerplein, Slotervaart, Nieuw-West, Amsterdam, Noord-Holland, Nederland, 1064 WT, Nederland","(52.3650672, 4.8286211)",,,,
6838,"23-H, Eerste Hugo de Grootstraat, Frederik Hendrikbuurt, West, Amsterdam, Noord-Holland, Nederland, 1052 KM, Nederland","(52.3759675, 4.8740677)",,,,
6839,"13-1, Frederiksstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 LA, Nederland","(52.3581883, 4.8592562)",,,,
6840,"Insulindeweg, Indische Buurt, Oost, Amsterdam, Noord-Holland, Nederland, 1094 PP, Nederland","(52.36123630575416, 4.937180737749517)",,,,
6841,"104, Horstenberg, H-Buurt, Zuidoost, Amsterdam, Noord-Holland, Nederland, 1102 CZ, Nederland","(52.30776, 4.9533198)",,,,
6842,"131F, Borgerstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1053 PG, Nederland","(52.3645022, 4.8643196)",,,,
6843,"Krugerstraat, Transvaalbuurt, Oost, Amsterdam, Noord-Holland, Nederland, 1091 KZ, Nederland","(52.35427813304628, 4.919849457165828)",,,,
6844,"41, Dirk Schäferstraat, Prinses Irenebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1076 BB, Nederland","(52.3416731, 4.8663054)",,,,
6845,"84-H, Gibraltarstraat, Landlust, West, Amsterdam, Noord-Holland, Nederland, 1055 NT, Nederland","(52.384505, 4.849396)",,,,
6846,"53-1, Da Costakade, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1053 WG, Nederland","(52.3711801, 4.8725227)",,,,
6847,"13, Bethaniëndwarsstraat, Burgwallen-Oude Zijde, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 CB, Nederland","(52.3714229, 4.8979967)",,,,
6848,"Nicolaas Beetsstraat, Kinkerbuurt, Helmersbuurt, West, Amsterdam, Noord-Holland, Nederland, 1054 XV, Nederland","(52.3627052, 4.8673917)",,,,
6849,"10, Laing's Nekstraat, Transvaalbuurt, Oost, Amsterdam, Noord-Holland, Nederland, 1092 GW, Nederland","(52.3560373, 4.9229012)",,,,
6850,"151-2, Van Speijkstraat, De Baarsjes, West, Amsterdam, Noord-Holland, Nederland, 1057 GX, Nederland","(52.3707919, 4.8598698)",,,,
6851,"123-1, Weesperzijde, Oost, Amsterdam, Noord-Holland, Nederland, 1091 EP, Nederland","(52.3503153, 4.9123486)",,,,
6852,"Overtoom, Kinkerbuurt, Overtoomse Sluis, West, Amsterdam, Noord-Holland, Nederland, 1054 KH, Nederland","(52.358809357015936, 4.859783278694223)",,,,
6853,"Adriaan Loosjesstraat, Oostzanerwerf, Noord, Amsterdam, Noord-Holland, Nederland, 1035 XS, Nederland","(52.41943945, 4.8971588681646825)",,,,
6854,"37M, Haarlemmer Houttuinen, Haarlemmerbuurt, Centrum, Amsterdam, Noord-Holland, Nederland, 1013 GM, Nederland","(52.3810131, 4.8915901)",,,,
6855,"Nieuwe Westerdokstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1013 AG, Nederland","(52.380941895515996, 4.893430210197196)",,,,
6856,"61-H, Van Hallstraat, Staatsliedenbuurt, West, Amsterdam, Noord-Holland, Nederland, 1051 GZ, Nederland","(52.3827668, 4.8707878)",,,,
6857,"41, Ernest Staesstraat, Kolenkitbuurt, West, Amsterdam, Noord-Holland, Nederland, 1061 CC, Nederland","(52.3766703, 4.8401502)",,,,
6858,"Koopvaardersplantsoen, Banne Buiksloot, Noord, Amsterdam, Noord-Holland, Nederland, 1034 KE, Nederland","(52.4054302, 4.914959489741742)",,,,
6859,"140A, Nassaukade, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1052 EG, Nederland","(52.3725841, 4.8739188)",,,,
6860,"75-1, Curaçaostraat, Westindische Buurt, West, Amsterdam, Noord-Holland, Nederland, 1058 BP, Nederland","(52.3611479, 4.8518219)",,,,
6861,"43-H, Eerste Constantijn Huygensstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 BR, Nederland","(52.3640442, 4.8746756)",,,,
6862,"47, Poolstraat, Wittenburg, Oostelijke Eilanden, Centrum, Amsterdam, Noord-Holland, Nederland, 1018 LR, Nederland","(52.3705762, 4.9220726)",,,,
6863,"26A, Noordermarkt, Jordaan, Centrum, Amsterdam, Noord-Holland, Nederland, 1015 MZ, Nederland","(52.3799122, 4.8862564)",,,,
6864,"229-1, Rustenburgerstraat, Nieuwe Pijp, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1073 GA, Nederland","(52.3524542, 4.8990424)",,,,
6865,"24-2, Lomanstraat, Willemsparkbuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1075 RB, Nederland","(52.3517898, 4.8614312)",,,,
6866,"6-1, Jacob van Lennepstraat, Kinkerbuurt, Van Lennepbuurt, West, Amsterdam, Noord-Holland, Nederland, 1053 HG, Nederland","(52.367269, 4.8763415)",,,,
6867,"Chinatown, Zeedijk, Chinatown, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 AR, Nederland","(52.37333925, 4.900634207974797)",,,,
6868,"de Wallen, Zeedijk, Burgwallen-Oude Zijde, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 AR, Nederland","(52.3734085, 4.898273144727436)",,,,
6869,"de Wallen, Zeedijk, Burgwallen-Oude Zijde, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 AR, Nederland","(52.3734085, 4.898273144727436)",,,,
6870,"4A, Kloveniersburgwal, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 CT, Nederland","(52.3720934, 4.8992962)",,,,
6871,"Chinatown, Zeedijk, Chinatown, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 AR, Nederland","(52.37333925, 4.900634207974797)",,,,
6872,"Frederik Hendrikstraat, Frederik Hendrikbuurt, West, Amsterdam, Noord-Holland, Nederland, 1052 JE, Nederland","(52.373670772247465, 4.872034263820782)",,,,
6873,"181, Alkmaarstraat, Waterlandpleinbuurt, Noord, Schellingwoude, Amsterdam, Noord-Holland, Nederland, 1024 TN, Nederland","(52.3948931, 4.9493793)",,,,
6874,"de Wallen, Zeedijk, Burgwallen-Oude Zijde, Centrum, Amsterdam, Noord-Holland, Nederland, 1012 AR, Nederland","(52.3734085, 4.898273144727436)",,,,
6875,"42, Noorderstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1017 TV, Nederland","(52.361213, 4.8933357)",,,,
6876,"271-1, Marco Polostraat, Van Galenbuurt, West, Amsterdam, Noord-Holland, Nederland, 1056 DM, Nederland","(52.3724136, 4.8547109)",,,,
6877,"41-1, Meeuwenplein, Vogelbuurt, Noord, Amsterdam, Noord-Holland, Nederland, 1022 BL, Nederland","(52.3881899, 4.9237975)",,,,
6878,"34, Efua Sutherlandstraat, E-buurt, Zuidoost, Amsterdam, Noord-Holland, Nederland, 1103 MV, Nederland","(52.3227937, 4.9666941)",,,,
6879,"Torontobrug, S100, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1074 HP, Nederland","(52.358895950000004, 4.904799417904345)",,,,
6880,"73-3, Tweede Van der Helststraat, Diamantbuurt, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1073 AL, Nederland","(52.3494895, 4.8950832)",,,,
6881,"151-H, Jan Evertsenstraat, De Baarsjes, West, Amsterdam, Noord-Holland, Nederland, 1057 BW, Nederland","(52.3696275, 4.8489002)",,,,
6882,"8, Lippijnstraat, Landlust, West, Amsterdam, Noord-Holland, Nederland, 1055 KJ, Nederland","(52.3803032, 4.8528324)",,,,
6883,"Johan Huizingalaan, Park Haagseweg, Nieuw-West, Amsterdam, Noord-Holland, Nederland, 1066 GJ, Nederland","(52.345711726402115, 4.827444995913139)",,,,
6884,"3, Nieuwe Egelantiersstraat, Jordaan, Centrum, Amsterdam, Noord-Holland, Nederland, 1015 WZ, Nederland","(52.3752885, 4.8768953)",,,,
6885,"Middenweg, Watergraafsmeer, Oost, Amsterdam, Noord-Holland, Nederland, 1098 AS, Nederland","(52.34946965, 4.936402157542748)",,,,
6886,"De Titaantjes, Oosterpark, Oost, Amsterdam, Noord-Holland, Nederland, 1092 AN, Nederland","(52.3593358, 4.9214801)",,,,
6887,"76-H, Kuipersstraat, Nieuwe Pijp, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1074 EN, Nederland","(52.3537286, 4.9030056)",,,,
6888,"Tolstraat, Diamantbuurt, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1073 RR, Nederland","(52.3526114, 4.903979091288213)",,,,
6889,"33, Larikslaan, IJburg, Oost, Amsterdam, Noord-Holland, Nederland, 1087 SC, Nederland","(52.3464319, 5.0029887)",,,,
6890,"348, Willem de Zwijgerlaan, Landlust, West, Amsterdam, Noord-Holland, Nederland, 1055 RD, Nederland","(52.3823784, 4.8581604)",,,,
6891,"229, Van Boshuizenstraat, Buitenveldert, Zuid, Amsterdam, Noord-Holland, Nederland, 1083 AW, Nederland","(52.3246712, 4.8836084)",,,,
6892,"27-H, Sanderijnstraat, Erasmuspark, West, Amsterdam, Noord-Holland, Nederland, 1055 BN, Nederland","(52.377257, 4.8505107)",,,,
6893,"60-H, Hudsonstraat, Hoofdweg, West, Amsterdam, Noord-Holland, Nederland, 1057 SN, Nederland","(52.3663438, 4.8540058)",,,,
6894,"203-H, Valeriusstraat, Willemsparkbuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1075 EX, Nederland","(52.3517014, 4.8598621)",,,,
6895,"Westerdoksdijk, Centrum, Amsterdam, Noord-Holland, Nederland, 1013 AE, Nederland","(52.3851767, 4.8934437)",,,,
6896,"53-1, Vondelstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 GJ, Nederland","(52.3615574, 4.8753209)",,,,
6897,"45, Ferdinand Bolstraat, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1072 LB, Nederland","(52.3553759, 4.8905847)",,,,
6898,"50, Watergangseweg, Tuindorp Nieuwendam, Noord, Schellingwoude, Amsterdam, Noord-Holland, Nederland, 1023 VN, Nederland","(52.3916928, 4.9491758)",,,,
6899,"Snippendaaltuin, Plantage Middenlaan, Plantage, Centrum, Amsterdam, Noord-Holland, Nederland, 1018 DD, Nederland","(52.366778, 4.908092264460967)",,,,
6900,"84, Iepenplein, Oosterparkbuurt, Oost, Amsterdam, Noord-Holland, Nederland, 1091 JR, Nederland","(52.3559322, 4.9144904)",,,,
6901,"Meidoornplein, Volewijck, Noord, Amsterdam, Noord-Holland, Nederland, 1031 GD, Nederland","(52.388045899999995, 4.911650905632519)",,,,
6902,"Stadsloket Centrum, 1, Amstel, Nieuwmarkt/Lastage, Centrum, Amsterdam, Noord-Holland, Nederland, 1011 PN, Nederland","(52.3676842, 4.9002256)",,,,
6903,"27-1, Kostverlorenstraat, Frederik Hendrikbuurt, West, Amsterdam, Noord-Holland, Nederland, 1052 GT, Nederland","(52.3787604, 4.87336)",,,,
6904,"8-H, Staringstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 VP, Nederland","(52.362218, 4.8620264)",,,,
6905,"244, Kantershof, K-buurt, Zuidoost, Amsterdam, Noord-Holland, Nederland, 1104 GM, Nederland","(52.3191772, 4.989095)",,,,
6906,"238, Van Hilligaertstraat, Nieuwe Pijp, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1072 PM, Nederland","(52.3494342, 4.890387)",,,,
6907,"33-H, De Rijpgracht, Landlust, West, Amsterdam, Noord-Holland, Nederland, 1056 XR, Nederland","(52.3770708, 4.8611321)",,,,
6908,"12, Tijl Uilenspiegelstraat, Erasmuspark, West, Amsterdam, Noord-Holland, Nederland, 1055 CK, Nederland","(52.3778779, 4.8486974)",,,,
6909,"150-1, Hoofdweg, West, Amsterdam, Noord-Holland, Nederland, 1057 DB, Nederland","(52.3648312, 4.8534512)",,,,
6910,"77, Bilderdijkstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1053 KM, Nederland","(52.3697033, 4.8708271)",,,,
6911,"19-H, Frederik Hendrikstraat, Frederik Hendrikbuurt, West, Amsterdam, Noord-Holland, Nederland, 1052 HH, Nederland","(52.3769769, 4.8745561)",,,,
6912,"Hoofddorpplein, Hoofddorperpleinbuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1059 CW, Nederland","(52.3511681, 4.8495922)",,,,
6913,"107-H, Roerstraat, Scheldebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1078 LL, Nederland","(52.3439768, 4.8965384)",,,,
6914,"60-1, Bentinckstraat, Staatsliedenbuurt, West, Amsterdam, Noord-Holland, Nederland, 1051 GM, Nederland","(52.3834753, 4.8725269)",,,,
6915,"11G, Roemer Visscherstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 EV, Nederland","(52.3615375, 4.8780191)",,,,
6916,"12-1, Dintelstraat, Scheldebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1078 VS, Nederland","(52.3458304, 4.8925993)",,,,
6917,"Ringweg-Noord, Noord, Amsterdam, Noord-Holland, Nederland, 1035 JX, Nederland","(52.42499763297458, 4.890416519719161)",,,,
6918,"Grachtengordel van Amsterdam, Nassaukade, Staatsliedenbuurt, West, Amsterdam, Noord-Holland, Nederland, 1052 CH, Nederland","(52.37197895, 4.884726800042784)",,,,
6919,"93, Wedderborg, Zuidas, Zuid, Amsterdam, Noord-Holland, Nederland, 1082 SW, Nederland","(52.3334733, 4.8738547)",,,,
6920,"Bredeweg, Middenmeer, Oost, Amsterdam, Noord-Holland, Nederland, 1098 BL, Nederland","(52.3552801, 4.931380120954801)",,,,
6921,"Behind The Pines, 248-H, Ceintuurbaan, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1072 GG, Nederland","(52.3524326, 4.8897079)",,,,
6922,"57-1, Sassenheimstraat, Hoofddorperpleinbuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1059 BD, Nederland","(52.3486162, 4.8472619)",,,,
6923,"29-1, Jacob van Lennepkade, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 ZE, Nederland","(52.3659175, 4.8755642)",,,,
6924,"28B, Erasmusgracht, Erasmuspark, West, Amsterdam, Noord-Holland, Nederland, 1055 BJ, Nederland","(52.3765883, 4.8531362)",,,,
6925,"19A, Goudsbloemstraat, Jordaan, Centrum, Amsterdam, Noord-Holland, Nederland, 1015 JJ, Nederland","(52.3809552, 4.8863621)",,,,
6926,"278-4, Kinkerstraat, Kinkerbuurt, West, Amsterdam, Noord-Holland, Nederland, 1053 GB, Nederland","(52.3653116, 4.8643098)",,,,
6927,"53-1, Mariotteplein, Middenmeer, Oost, Amsterdam, Noord-Holland, Nederland, 1098 NX, Nederland","(52.3519518, 4.9402478)",,,,
6928,"78-H, Nieuwe Looiersstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1017 VD, Nederland","(52.3605823, 4.8933597)",,,,
6929,"Katrijpstraat, Nieuwendam, Noord, Schellingwoude, Amsterdam, Noord-Holland, Nederland, 1024 SM, Nederland","(52.3913787, 4.9519489)",,,,
6930,"7-2, Zoomstraat, Scheldebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1078 XG, Nederland","(52.3439246, 4.8925033)",,,,
6931,"48-1, Da Costakade, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1053 WL, Nederland","(52.3705732, 4.8714431)",,,,
6932,"5-2, Bilderdijkpark, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1052 RZ, Nederland","(52.3713749, 4.8698332)",,,,
6933,"Koopvaardersplantsoen, Banne Buiksloot, Noord, Amsterdam, Noord-Holland, Nederland, 1034 KE, Nederland","(52.4054302, 4.914959489741742)",,,,
6934,"Frederik Hendrikplantsoen, Frederik Hendrikbuurt, West, Amsterdam, Noord-Holland, Nederland, 1052 XP, Nederland","(52.378625327165196, 4.8755126283657235)",,,,
6935,"11-1, Jan Haringstraat, Landlust, West, Amsterdam, Noord-Holland, Nederland, 1056 XE, Nederland","(52.3761533, 4.8609368)",,,,
6936,"14-3A, Biesboschstraat, Scheldebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1078 MS, Nederland","(52.3455727, 4.8992145)",,,,
6937,"Hoofdweg, West, Amsterdam, Noord-Holland, Nederland, 1057 KN, Nederland","(52.36364442241592, 4.851520573797843)",,,,
6938,"325-H, Eerste Helmersstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1054 ED, Nederland","(52.3597036, 4.8605158)",,,,
6939,"Haarlemmerweg, West, Amsterdam, Noord-Holland, Nederland, 1051 KP, Nederland","(52.38546859214733, 4.872501842608458)",,,,
6940,"111-1, Curaçaostraat, Westindische Buurt, West, Amsterdam, Noord-Holland, Nederland, 1058 BT, Nederland","(52.362352, 4.851778)",,,,
6941,"6A, Amstelbestpad, Oost, Amsterdam, Noord-Holland, Nederland, 1096 GC, Nederland","(52.3401619, 4.918758)",,,,
6942,"Hoofdweg, Erasmuspark, West, Amsterdam, Noord-Holland, Nederland, 1056 BB, Nederland","(52.37574088469062, 4.847377858299184)",,,,
6943,"129A, Da Costastraat, Kinkerbuurt, Van Lennepbuurt, West, Amsterdam, Noord-Holland, Nederland, 1053 ZL, Nederland","(52.3672476, 4.8755489)",,,,
6944,"Ferganza, 237, Kinkerstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1053 EP, Nederland","(52.3652566, 4.8651263)",,,,
6945,"194-H, Gerard Doustraat, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1073 XA, Nederland","(52.3564401, 4.8957553)",,,,
6946,"122-1, Frederik Hendrikstraat, Frederik Hendrikbuurt, West, Amsterdam, Noord-Holland, Nederland, 1052 JC, Nederland","(52.375262, 4.8728571)",,,,
6947,"Amstelkade, Scheldebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1078 AV, Nederland","(52.347563699999995, 4.893251667837393)",,,,
6948,"165-1, Baarsjesweg, De Baarsjes, West, Amsterdam, Noord-Holland, Nederland, 1057 HN, Nederland","(52.3676208, 4.862242)",,,,
6949,"52, De Clercqstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1052 NH, Nederland","(52.3709979, 4.8698964)",,,,
6950,"IJ-tunnel, Rapenburg, Oostelijke Eilanden, Noord, Amsterdam, Noord-Holland, Nederland, 1021 HR, Nederland","(52.38398505, 4.911741337699594)",,,,
6951,"48-H, Bonairestraat, Westindische Buurt, West, Amsterdam, Noord-Holland, Nederland, 1058 XJ, Nederland","(52.3607526, 4.8558495)",,,,
6952,"Vondelpark, Zuid, Amsterdam, Noord-Holland, Nederland, 1075 VR, Nederland","(52.35741673847081, 4.859907049982985)",,,,
6953,"102-1, Deurloostraat, Scheldebuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1078 JJ, Nederland","(52.3466386, 4.8881435)",,,,
6954,"55C, Brouwersgracht, Grachtengordel, Centrum, Amsterdam, Noord-Holland, Nederland, 1015 GB, Nederland","(52.3793014, 4.8903535)",,,,
6955,"23A, Sumatrastraat, Indische Buurt, Oost, Amsterdam, Noord-Holland, Nederland, 1094 LM, Nederland","(52.3640946, 4.9356183)",,,,
6956,"44, Christoffelkruidstraat, Noord, Amsterdam, Noord-Holland, Nederland, 1032 LK, Nederland","(52.396193, 4.9053957)",,,,
6957,"146D, Koninginneweg, Willemsparkbuurt, Zuid, Amsterdam, Noord-Holland, Nederland, 1075 ED, Nederland","(52.3529858, 4.8615785)",,,,
6958,"3, Distelachterstraat, Volewijck, Noord, Amsterdam, Noord-Holland, Nederland, 1031 XA, Nederland","(52.3917491, 4.9080265)",,,,
6959,"39-3, De Clercqstraat, Oud-West, West, Amsterdam, Noord-Holland, Nederland, 1053 AB, Nederland","(52.3709764, 4.8712037)",,,,
6960,"Pasta e pizza, 5-H, Van Woustraat, Oude Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1074 AA, Nederland","(52.3574538, 4.899619)",,,,
6961,"Marnixstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1017 PL, Nederland","(52.364871550000004, 4.880210003022878)",,,,
6962,"Sloterweg, Sloterpolder, Nieuw-West, Sloten, Amsterdam, Noord-Holland, Nederland, 1066 CP, Nederland","(52.3412247, 4.8184167)",,,,
6963,"Room Mate Aitana Hotel, 6, IJdok, Centrum, Amsterdam, Noord-Holland, Nederland, 1013 MM, Nederland","(52.38463385, 4.894143081198685)",,,,
6964,"Marnixstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1017 PL, Nederland","(52.364871550000004, 4.880210003022878)",,,,
6965,"Marnixstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1017 PL, Nederland","(52.364871550000004, 4.880210003022878)",,,,
6966,"Marnixstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1017 PL, Nederland","(52.364871550000004, 4.880210003022878)",,,,
6967,"Marnixstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1017 PL, Nederland","(52.364871550000004, 4.880210003022878)",,,,
